Date , FIT101 Total m3 , FIT210 Total m3 , FIT230 Total m3 , FIT250 Total m3 , FIT401 Total m3 
2023-11-18 4:43:00 AM,210.9981,2.152873E-02,1.021894E-03,1.591435E-05,178.7663
2023-11-18 5:43:00 AM,210.9981,2.152873E-02,2.262129E-03,1.591435E-05,178.7663
2023-11-18 6:43:00 AM,210.9981,2.152873E-02,2.262129E-03,1.591435E-05,178.7663
2023-11-18 7:43:00 AM,210.9981,2.152873E-02,2.262129E-03,1.591435E-05,178.7663
2023-11-18 8:43:00 AM,210.9981,2.152873E-02,2.262129E-03,2.091773E-05,178.7663
2023-11-18 9:43:00 AM,210.9981,2.152873E-02,2.262129E-03,4.195602E-05,178.7663
2023-11-18 10:43:00 AM,210.9981,2.152873E-02,2.262129E-03,4.195602E-05,178.7663
2023-11-18 11:43:00 AM,210.9981,2.152873E-02,2.262129E-03,4.195602E-05,178.7663
2023-11-18 12:43:00 PM,210.9981,2.152873E-02,2.262129E-03,4.195602E-05,178.7663
2023-11-18 1:43:00 PM,210.9981,2.152873E-02,2.262129E-03,4.195602E-05,178.7663
2023-11-18 2:43:00 PM,210.9981,2.152873E-02,2.262129E-03,4.195602E-05,178.7663
2023-11-18 3:43:00 PM,210.9981,2.152873E-02,2.262129E-03,4.195602E-05,178.7663
2023-11-18 4:43:01 PM,210.9981,2.152873E-02,2.262129E-03,4.195602E-05,178.7663
2023-11-18 5:43:00 PM,210.9981,2.152873E-02,2.262129E-03,4.195602E-05,178.7663
2023-11-18 6:43:00 PM,210.9981,2.152873E-02,2.262129E-03,4.195602E-05,178.7663
2023-11-18 7:43:00 PM,210.9981,2.152873E-02,2.262129E-03,4.195602E-05,178.7663
2023-11-18 8:43:00 PM,210.9981,2.152873E-02,2.262129E-03,4.195602E-05,178.7663
2023-11-18 9:43:00 PM,210.9981,2.152873E-02,2.262129E-03,4.195602E-05,178.7663
2023-11-18 10:43:00 PM,210.9981,2.152873E-02,2.262129E-03,4.195602E-05,178.7663
2023-11-18 11:43:00 PM,210.9981,2.152873E-02,2.262129E-03,4.195602E-05,178.7663
2023-11-19 12:43:00 AM,210.9981,2.152873E-02,2.262129E-03,4.195602E-05,178.7663
2023-11-19 1:43:00 AM,210.9981,2.152873E-02,2.262129E-03,4.195602E-05,178.7663
2023-11-19 2:43:00 AM,210.9981,2.152873E-02,2.262129E-03,4.195602E-05,178.7663
2023-11-19 3:43:00 AM,210.9981,2.152873E-02,2.262129E-03,4.195602E-05,178.7663
2023-11-19 4:43:00 AM,210.9981,2.152873E-02,2.262129E-03,4.195602E-05,178.7663
2023-11-19 5:43:00 AM,210.9981,2.152873E-02,2.262129E-03,4.195602E-05,178.7663
2023-11-19 6:43:00 AM,210.9981,2.152873E-02,2.262129E-03,4.195602E-05,178.7663
2023-11-19 7:43:00 AM,210.9981,2.152873E-02,2.262129E-03,4.195602E-05,178.7663
2023-11-19 8:43:00 AM,210.9981,2.152873E-02,2.262129E-03,4.195602E-05,178.7663
2023-11-19 9:43:00 AM,210.9981,2.152873E-02,2.262129E-03,4.195602E-05,178.7663
2023-11-19 10:43:00 AM,210.9981,2.152873E-02,2.262129E-03,4.195602E-05,178.7663
2023-11-19 11:43:00 AM,210.9981,2.152873E-02,2.262129E-03,4.195602E-05,178.7663
2023-11-19 12:43:00 PM,210.9981,2.152873E-02,2.262129E-03,4.195602E-05,178.7663
2023-11-19 1:43:00 PM,210.9981,2.152873E-02,2.262129E-03,4.195602E-05,178.7663
2023-11-19 2:43:00 PM,210.9981,2.152873E-02,2.262129E-03,4.195602E-05,178.7663
2023-11-19 3:43:00 PM,210.9981,2.152873E-02,2.262129E-03,4.195602E-05,178.7663
2023-11-19 4:43:00 PM,210.9981,2.152873E-02,2.262129E-03,4.195602E-05,178.7663
2023-11-19 5:43:00 PM,210.9981,2.152873E-02,2.262129E-03,4.195602E-05,178.7663
2023-11-19 6:43:00 PM,210.9981,2.152873E-02,2.262129E-03,4.195602E-05,178.7663
2023-11-19 7:43:00 PM,210.9981,2.152873E-02,2.262129E-03,4.195602E-05,178.7663
2023-11-19 8:43:00 PM,210.9981,2.152873E-02,2.262129E-03,4.195602E-05,178.7663
2023-11-19 9:43:00 PM,210.9981,2.152873E-02,2.262129E-03,4.195602E-05,178.7663
2023-11-19 10:43:00 PM,210.9981,2.152873E-02,2.262129E-03,4.195602E-05,178.7663
2023-11-19 11:43:00 PM,210.9981,2.152873E-02,2.262129E-03,4.195602E-05,178.7663
2023-11-20 12:43:00 AM,210.9981,2.152873E-02,2.262129E-03,4.195602E-05,178.7663
2023-11-20 1:43:00 AM,210.9981,2.152873E-02,2.262129E-03,4.195602E-05,178.7663
2023-11-20 2:43:00 AM,210.9981,2.152873E-02,2.262129E-03,4.195602E-05,178.7663
2023-11-20 3:43:00 AM,210.9981,2.152873E-02,2.262129E-03,4.195602E-05,178.7663
2023-11-20 4:43:00 AM,210.9981,2.152873E-02,2.262129E-03,4.195602E-05,178.7663
2023-11-20 5:43:00 AM,210.9981,2.152873E-02,2.262129E-03,4.195602E-05,178.7663
2023-11-20 6:43:00 AM,210.9981,2.152873E-02,2.573724E-03,0.2453171,178.7663
2023-11-20 7:43:00 AM,211.0476,2.438548E-02,2.578909E-03,0.7855643,178.9271
2023-11-20 8:43:00 AM,211.3109,0.8516009,2.578909E-03,1.149733,178.9271
2023-11-20 9:43:00 AM,211.5338,0.8577155,2.578909E-03,1.219376,178.9271
2023-11-20 10:43:00 AM,211.561,0.8873174,2.578909E-03,1.232015,178.9271
2023-11-20 11:43:00 AM,211.5703,0.8873174,2.578909E-03,1.240172,178.9271
2023-11-20 12:43:00 PM,211.6424,0.8873174,2.578909E-03,1.240172,178.9271
2023-11-20 1:43:00 PM,211.6442,0.8873174,2.578909E-03,1.240172,178.9271
2023-11-20 2:43:00 PM,211.6507,0.8873174,2.578909E-03,1.240172,178.9271
2023-11-20 3:43:00 PM,211.6517,0.8873174,2.578909E-03,1.240172,178.9271
2023-11-20 4:43:00 PM,211.6517,0.8873174,2.578909E-03,1.240172,178.9271
2023-11-20 5:43:00 PM,211.6517,0.8873174,2.578909E-03,1.240172,178.9271
2023-11-20 6:43:00 PM,211.6517,0.8873174,2.578909E-03,1.240172,178.9271
2023-11-20 7:43:00 PM,211.6517,0.8873174,2.578909E-03,1.240172,178.9271
2023-11-20 8:43:00 PM,211.6517,0.8873174,2.578909E-03,1.240172,178.9271
2023-11-20 9:43:00 PM,211.6517,0.8873174,2.578909E-03,1.240172,178.9271
2023-11-20 10:43:00 PM,211.6517,0.8873174,2.578909E-03,1.240172,178.9271
2023-11-20 11:43:00 PM,211.6517,0.8873174,2.578909E-03,1.240172,178.9271
2023-11-21 12:43:00 AM,211.6517,0.8873174,2.578909E-03,1.240172,178.9271
2023-11-21 1:43:00 AM,211.6517,0.8873174,2.578909E-03,1.240172,178.9271
2023-11-21 2:43:00 AM,211.6517,0.8873174,2.578909E-03,1.240172,178.9271
2023-11-21 3:43:00 AM,211.6517,0.8873174,2.578909E-03,1.240172,178.9271
2023-11-21 4:43:00 AM,211.6517,0.8873174,2.578909E-03,1.240172,178.9271
2023-11-21 5:43:00 AM,211.6517,0.8873174,2.578909E-03,1.240172,178.9271
2023-11-21 6:43:00 AM,211.6517,0.8873174,2.578909E-03,1.240172,178.9271
2023-11-21 7:43:00 AM,211.6542,0.8873174,2.578909E-03,1.240172,178.9271
2023-11-21 8:43:00 AM,211.6542,0.8873174,2.578909E-03,1.240172,178.9271
2023-11-21 9:43:00 AM,211.6542,0.8873174,2.578909E-03,1.240172,178.9271
2023-11-21 10:43:00 AM,211.6549,0.8873174,2.578909E-03,1.240172,178.9271
2023-11-21 11:43:00 AM,211.6549,0.8873174,2.578909E-03,1.240172,178.9271
2023-11-21 12:43:00 PM,211.6549,0.8873174,2.578909E-03,1.240172,178.9271
2023-11-21 1:43:00 PM,211.6549,0.8873174,2.578909E-03,1.240172,178.9271
2023-11-21 2:43:00 PM,211.6549,0.8873174,2.578909E-03,1.240172,178.9271
2023-11-21 3:43:00 PM,211.6549,0.8873174,2.578909E-03,1.240172,178.9271
2023-11-21 4:43:00 PM,211.847,0.8873174,2.578909E-03,1.240172,178.9271
2023-11-21 5:43:00 PM,212.2384,0.8873174,2.578909E-03,1.240172,178.9271
2023-11-21 6:43:00 PM,212.5071,0.8873174,2.578909E-03,1.240172,178.9271
2023-11-21 7:43:00 PM,212.9161,0.8873174,2.578909E-03,1.240172,178.9271
2023-11-21 8:43:00 PM,213.298,0.8873174,2.578909E-03,1.240172,178.9271
2023-11-21 9:43:00 PM,213.6519,0.8873174,2.578909E-03,1.240172,178.9271
2023-11-21 10:43:00 PM,214.0013,0.8873174,2.578909E-03,1.240172,178.9271
2023-11-21 11:43:00 PM,214.3384,0.8873174,2.578909E-03,1.240172,178.9271
2023-11-22 12:43:00 AM,214.6726,0.8873174,2.578909E-03,1.240172,178.9271
2023-11-22 1:43:00 AM,215.0054,0.8873174,2.578909E-03,1.240172,178.9271
2023-11-22 2:43:00 AM,215.3337,0.8873174,2.578909E-03,1.240172,178.9271
2023-11-22 3:43:00 AM,215.699,0.8873174,2.578909E-03,1.240172,178.9271
2023-11-22 4:43:00 AM,216.2661,0.8873174,2.578909E-03,1.240172,178.9271
2023-11-22 5:43:00 AM,216.8486,0.8873174,2.578909E-03,1.240172,178.9271
2023-11-22 6:43:00 AM,217.4281,0.8873174,2.578909E-03,1.240172,178.9271
2023-11-22 7:43:00 AM,218.0289,0.8873174,2.578909E-03,1.240172,178.9271
2023-11-22 8:43:00 AM,218.6211,0.8873174,2.578909E-03,1.240172,178.9271
2023-11-22 9:43:00 AM,219.1961,0.8873174,2.578909E-03,1.240172,179.0028
2023-11-22 10:43:00 AM,219.4813,0.8873174,6.136174E-02,1.742047,179.0656
2023-11-22 11:43:00 AM,219.4813,0.8873174,6.136174E-02,2.687031,179.0656
2023-11-22 12:43:00 PM,219.4813,0.8873174,6.136174E-02,2.882725,179.0656
2023-11-22 1:43:00 PM,219.4818,0.8957329,8.238558E-02,3.200665,179.0656
2023-11-22 2:43:00 PM,219.4818,0.8957329,8.238558E-02,3.200665,179.0656
2023-11-22 3:43:00 PM,219.4818,0.8957329,8.238558E-02,3.200665,179.0656
2023-11-22 4:43:00 PM,219.4818,0.8957329,8.238558E-02,3.200665,179.0656
2023-11-22 5:43:00 PM,219.4818,0.8957329,8.238558E-02,3.200665,179.0656
2023-11-22 6:43:00 PM,219.4818,0.8957329,8.238558E-02,3.200665,179.0656
2023-11-22 7:43:00 PM,219.4818,0.8957329,8.238558E-02,3.200665,179.0656
2023-11-22 8:43:00 PM,219.4818,0.8957329,8.238558E-02,3.200683,179.0656
2023-11-22 9:43:00 PM,219.4818,0.8957329,8.238558E-02,3.200683,179.0656
2023-11-22 10:43:00 PM,219.4818,0.8957329,8.238558E-02,3.200683,179.0656
2023-11-22 11:43:00 PM,219.4818,0.8957329,8.238558E-02,3.200683,179.0656
2023-11-23 12:43:00 AM,219.4818,0.8957329,8.238558E-02,3.200683,179.0656
2023-11-23 1:43:00 AM,219.4818,0.8957329,8.238558E-02,3.200683,179.0656
2023-11-23 2:43:00 AM,219.4818,0.8957329,8.238558E-02,3.200683,179.0656
2023-11-23 3:43:00 AM,219.4818,0.8957329,8.238558E-02,3.200683,179.0656
2023-11-23 4:43:00 AM,219.4818,0.8957329,8.238558E-02,3.200683,179.0656
2023-11-23 5:43:00 AM,219.4818,0.8957329,8.238558E-02,3.200683,179.0656
2023-11-23 6:43:00 AM,219.4818,0.8957329,8.238558E-02,3.200683,179.0656
2023-11-23 7:43:00 AM,219.4818,0.8957329,8.238558E-02,3.200683,179.0656
2023-11-23 8:43:00 AM,219.4818,0.8957329,8.238558E-02,3.200683,179.0656
2023-11-23 9:43:00 AM,219.768,1.19001,8.569806E-02,3.200945,179.2569
2023-11-23 10:43:00 AM,0.2201207,1.207237,0.2872399,3.354694,0.1786974
2023-11-23 11:43:01 AM,,,,,
2023-11-23 12:43:00 PM,,,,,
2023-11-23 1:43:01 PM,0.2851718,1.209479,0.3025981,4.022916,0.2118429
2023-11-23 2:43:01 PM,0.7390043,1.444804,0.3293139,4.212404,0.6467956
2023-11-23 3:43:01 PM,0.746303,1.444804,0.3293139,4.212404,0.6467956
2023-11-23 4:43:01 PM,0.7565643,1.444804,0.3293139,4.212404,0.6467956
2023-11-23 5:43:02 PM,0.7680259,1.444804,0.3293139,4.212404,0.6467956
2023-11-23 6:43:00 PM,0.7787036,1.444804,0.3293139,4.212404,0.6467956
2023-11-23 7:43:00 PM,0.7888224,1.444804,0.3293139,4.212404,0.6467956
2023-11-23 8:43:00 PM,0.7992977,1.444804,0.3293139,4.212404,0.6467956
2023-11-23 9:43:00 PM,0.809821,1.444804,0.3293139,4.212404,0.6467956
2023-11-23 10:43:00 PM,0.820715,1.444804,0.3293139,4.212404,0.6467956
2023-11-23 11:43:00 PM,0.8315904,1.444804,0.3293139,4.212404,0.6467956
2023-11-24 12:43:00 AM,0.8422444,1.444804,0.3293139,4.212404,0.6467956
2023-11-24 1:43:00 AM,0.8528565,1.444804,0.3293139,4.212404,0.6467956
2023-11-24 2:43:00 AM,0.8632246,1.444804,0.3293139,4.212404,0.6467956
2023-11-24 3:43:00 AM,0.8736485,1.444804,0.3293139,4.219593,0.6467956
2023-11-24 4:43:00 AM,0.8840304,1.444804,0.3293139,4.269572,0.6467956
2023-11-24 5:43:00 AM,0.8944362,1.444804,0.3293139,4.675561,0.6467956
2023-11-24 6:43:00 AM,0.9050935,1.444804,0.3293139,5.278585,0.6467956
2023-11-24 7:43:00 AM,0.9159567,1.444804,0.3293139,5.282115,0.6467956
2023-11-24 8:43:00 AM,0.9261101,1.464896,0.4868668,5.318064,2.888126
2023-11-24 9:43:00 AM,1.014863,1.464896,0.4878345,5.318386,2.888126
2023-11-24 10:43:00 AM,1.220379,1.464896,0.4878345,5.318386,2.921854
2023-11-24 11:43:00 AM,1.220379,1.464896,0.4878345,5.318386,2.921854
2023-11-24 12:43:00 PM,1.220379,1.464896,0.4878345,5.318386,2.921854
2023-11-24 1:43:00 PM,1.220379,1.464896,0.4878345,5.318386,2.921854
2023-11-24 2:43:00 PM,1.220379,1.464896,0.4878345,5.318386,2.921854
2023-11-24 3:43:00 PM,1.220379,1.464896,0.4878345,5.318386,2.921854
2023-11-24 4:43:00 PM,1.220379,1.464896,0.4878345,5.318386,2.921854
2023-11-24 5:43:00 PM,1.220379,1.464896,0.4878345,5.318386,2.921854
2023-11-24 6:43:00 PM,1.220379,1.464896,0.4878345,5.318386,2.921854
2023-11-24 7:43:00 PM,1.220379,1.464896,0.4878345,5.318457,2.921854
2023-11-24 8:43:00 PM,1.220379,1.464896,0.4878345,5.318457,2.921854
2023-11-24 9:43:00 PM,1.220379,1.464896,0.4878345,5.318457,2.921854
2023-11-24 10:43:00 PM,1.220379,1.464896,0.4878345,5.318457,2.921854
2023-11-24 11:43:00 PM,1.220379,1.464896,0.4878345,5.318457,2.921854
2023-11-25 12:43:00 AM,1.220379,1.464896,0.4878345,5.318457,2.921854
2023-11-25 1:43:00 AM,1.220379,1.464896,0.4878345,5.318457,2.921854
2023-11-25 2:43:00 AM,1.220379,1.464896,0.4878345,5.318457,2.921854
2023-11-25 3:43:00 AM,1.220379,1.464896,0.4878345,5.318457,2.921854
2023-11-25 4:43:00 AM,1.220379,1.464896,0.4878345,5.318457,2.921854
2023-11-25 5:43:00 AM,1.220379,1.464896,0.4878345,5.318457,2.921854
2023-11-25 6:43:00 AM,1.220379,1.464896,0.4878345,5.318457,2.921854
2023-11-25 7:43:00 AM,1.220379,1.464896,0.4878345,5.318457,2.921854
2023-11-25 8:43:00 AM,1.220379,1.464896,0.4878345,5.318457,2.921854
2023-11-25 9:43:00 AM,1.220379,1.464896,0.4878345,5.318457,2.921854
2023-11-25 10:43:00 AM,1.220379,1.464896,0.4878345,5.318457,2.921854
2023-11-25 11:43:00 AM,1.220379,1.464896,0.4878345,5.318457,2.921854
2023-11-25 12:43:00 PM,1.220379,1.464896,0.4878345,5.318457,2.921854
2023-11-25 1:43:00 PM,1.220379,1.464896,0.4878345,5.318457,2.921854
2023-11-25 2:43:00 PM,1.220379,1.464896,0.4878345,5.318457,2.921854
2023-11-25 3:43:00 PM,1.220379,1.464896,0.4878345,5.318457,2.921854
2023-11-25 4:43:00 PM,1.220379,1.464896,0.4878345,5.318457,2.921854
2023-11-25 5:43:00 PM,1.220379,1.464896,0.4878345,5.318457,2.921854
2023-11-25 6:43:00 PM,1.220379,1.464896,0.4878345,5.318457,2.921854
2023-11-25 7:43:00 PM,1.220379,1.464896,0.4878345,5.318457,2.921854
2023-11-25 8:43:00 PM,1.220379,1.464896,0.4878345,5.318457,2.921854
2023-11-25 9:43:00 PM,1.220379,1.464896,0.4878345,5.318457,2.921854
2023-11-25 10:43:00 PM,1.220379,1.464896,0.4878345,5.318457,2.921854
2023-11-25 11:43:00 PM,1.220379,1.464896,0.4878345,5.318457,2.921854
2023-11-26 12:43:00 AM,1.220379,1.464896,0.4878345,5.318457,2.921854
2023-11-26 1:43:00 AM,1.220379,1.464896,0.4878345,5.318457,2.921854
2023-11-26 2:43:00 AM,1.220379,1.464896,0.4878345,5.318457,2.921854
2023-11-26 3:43:00 AM,1.220379,1.464896,0.4878345,5.318457,2.921854
2023-11-26 4:43:00 AM,1.220379,1.464896,0.4878345,5.318457,2.921854
2023-11-26 5:43:00 AM,1.220379,1.464896,0.4878345,5.318457,2.921854
2023-11-26 6:43:00 AM,1.220379,1.464896,0.4878345,5.318457,2.921854
2023-11-26 7:43:00 AM,1.220379,1.464896,0.4878345,5.318457,2.921854
2023-11-26 8:43:00 AM,1.220379,1.464896,0.4878345,5.318457,2.921854
2023-11-26 9:43:00 AM,1.220379,1.464896,0.4878345,5.318457,2.921854
2023-11-26 10:43:00 AM,1.220379,1.464896,0.4878345,5.318457,2.921854
2023-11-26 11:43:00 AM,1.220379,1.464896,0.4878345,5.318457,2.921854
2023-11-26 12:43:00 PM,1.220379,1.464896,0.4878345,5.318457,2.921854
2023-11-26 1:43:00 PM,1.220379,1.464896,0.4878345,5.318457,2.921854
2023-11-26 2:43:00 PM,1.220379,1.464896,0.4878345,5.318457,2.921854
2023-11-26 3:43:00 PM,1.220379,1.464896,0.4878345,5.318457,2.921854
2023-11-26 4:43:00 PM,1.220379,1.464896,0.4878345,5.318457,2.921854
2023-11-26 5:43:00 PM,1.220379,1.464896,0.4878345,5.318457,2.921854
2023-11-26 6:43:00 PM,1.220379,1.464896,0.4878345,5.318457,2.921854
2023-11-26 7:43:00 PM,1.220379,1.464896,0.4878345,5.318457,2.921854
2023-11-26 8:43:00 PM,1.220379,1.464896,0.4878345,5.318457,2.921854
2023-11-26 9:43:00 PM,1.220379,1.464896,0.4878345,5.318457,2.921854
2023-11-26 10:43:00 PM,1.220379,1.464896,0.4878345,5.318457,2.921854
2023-11-26 11:43:00 PM,1.220379,1.464896,0.4878345,5.318457,2.921854
2023-11-27 12:43:00 AM,1.220379,1.464896,0.4878345,5.318457,2.921854
2023-11-27 1:43:00 AM,1.220379,1.464896,0.4878345,5.318457,2.921854
2023-11-27 2:43:00 AM,1.220379,1.464896,0.4878345,5.318457,2.921854
2023-11-27 3:43:00 AM,1.220379,1.464896,0.4878345,5.318457,2.921854
2023-11-27 4:43:00 AM,1.220379,1.464896,0.4878345,5.318457,2.921854
2023-11-27 5:43:00 AM,1.220379,1.464896,0.4878345,5.318457,2.921854
2023-11-27 6:43:00 AM,1.220379,1.464896,0.4878345,5.318457,2.921854
2023-11-27 7:43:00 AM,1.220379,1.464896,0.4878345,5.318457,2.921854
