Date , AIT101 NTU , AIT401 NTU , FIT101 Lpm , FIT210 Lpm , FIT230 Lpm , FIT250 Lpm , FIT401 Lpm , PT100 psi , PT101 psi , PT151 psi , PT161 psi , PT171 psi , PT301 psi , PT302 psi
2023-11-17 7:18:01 AM,9.966363,0,0.1374421,-1.085069E-02,-1.244213,-2.531829E-02,5.787037E-02,21.70139,20.47978,0,20.11791,59.81355,0,58.59918
2023-11-17 7:19:01 AM,9.964916,0,0.1012731,-1.808449E-02,-1.244213,-2.531829E-02,2.170139E-02,21.70139,20.51125,0,20.10218,59.81355,0,58.5829
2023-11-17 7:20:01 AM,9.966363,0,0.1446759,-1.446759E-02,-1.244213,-1.808449E-02,7.233796E-02,21.67426,20.53223,0,20.09169,59.80306,0,58.61003
2023-11-17 7:21:01 AM,9.965278,0,0.1989294,-7.233796E-03,-1.255064,-2.531829E-02,1.808449E-02,21.67969,20.46405,0,20.07071,59.77684,0,58.5829
2023-11-17 7:22:01 AM,9.967087,0,0.1736111,-1.085069E-02,-1.255064,-1.808449E-02,1.808449E-02,21.65256,20.49027,0,20.07595,59.78733,0,58.57747
2023-11-17 7:23:01 AM,9.964554,0,0.1374421,-1.446759E-02,-1.258681,-1.808449E-02,3.978588E-02,21.63629,20.46929,0,20.04973,59.81879,0,58.59918
2023-11-17 7:24:01 AM,9.966724,0,0.1663773,-1.446759E-02,-1.24783,-2.893518E-02,3.978588E-02,21.60373,20.45356,0,20.01827,59.81355,0,58.5829
2023-11-17 7:25:01 AM,9.96564,0,0.1374421,-1.085069E-02,-1.255064,-2.893518E-02,3.978588E-02,21.59288,20.4588,0,20.02351,59.82404,0,58.57747
2023-11-17 7:26:01 AM,9.965278,0,0.1338252,-1.085069E-02,-1.24783,-2.531829E-02,1.085069E-02,21.59831,20.44307,0,20.02351,59.81355,0,58.59375
2023-11-17 7:27:01 AM,9.966724,0,0.1808449,-1.446759E-02,-1.244213,-2.531829E-02,5.425347E-02,21.59288,20.40636,0,20.034,59.78733,0,58.57747
2023-11-17 7:28:01 AM,9.96564,0,0.1736111,-1.446759E-02,-1.258681,-1.808449E-02,2.531829E-02,21.59831,20.40112,0,20.00778,59.81355,0,58.57747
2023-11-17 7:29:01 AM,9.966363,0,0.1302083,-1.085069E-02,-1.24783,-1.808449E-02,5.787037E-02,21.54948,20.3644,0,19.9868,59.81879,0,58.5829
2023-11-17 7:30:01 AM,9.966363,0,0.1374421,-1.808449E-02,-1.244213,-1.808449E-02,-7.233796E-03,21.53863,20.43782,0,19.96058,59.81879,0,58.59918
2023-11-17 7:31:01 AM,9.966363,0,0.1012731,-7.233796E-03,-1.262298,-1.808449E-02,4.340278E-02,21.54405,20.38013,0,19.96058,59.79781,0,58.57205
2023-11-17 7:32:01 AM,9.96564,0,0.1699942,-7.233796E-03,-1.273148,-1.808449E-02,1.808449E-02,21.51693,20.38013,0,19.9396,59.78733,0,58.59375
2023-11-17 7:33:01 AM,9.96564,0,0.1844618,-1.085069E-02,-1.244213,-2.531829E-02,7.233796E-02,21.48438,20.38013,0,19.9396,59.77684,0,58.59918
2023-11-17 7:34:01 AM,9.966724,0,0.1374421,-1.085069E-02,-1.273148,-2.531829E-02,4.340278E-02,21.48438,20.35391,0,19.91862,59.81355,0,58.57205
2023-11-17 7:35:01 AM,9.966724,0,0.1302083,-7.233796E-03,-1.244213,-2.893518E-02,7.233796E-02,21.4681,20.34867,0,19.91862,59.81879,0,58.59375
2023-11-17 7:36:01 AM,9.966363,0,0.1446759,-1.085069E-02,-1.258681,-1.808449E-02,4.340278E-02,21.46268,20.33294,0,19.91337,59.78733,0,58.57747
2023-11-17 7:37:01 AM,9.96564,0,0.1374421,-1.808449E-02,-1.258681,-2.893518E-02,3.616898E-02,21.45725,20.28574,0,19.87667,59.79257,0,58.57205
2023-11-17 7:38:01 AM,9.966363,0,0.1374421,-7.233796E-03,-1.262298,-1.808449E-02,3.616898E-02,21.46268,20.35391,0,19.87667,59.79257,0,58.57205
2023-11-17 7:39:02 AM,9.965278,0,0.1736111,-1.085069E-02,-1.24783,-2.893518E-02,5.425347E-02,21.44097,20.35391,0,19.86617,59.7716,0,58.59375
2023-11-17 7:40:01 AM,9.964916,0,0.1374421,-7.233796E-03,-1.244213,-2.531829E-02,3.978588E-02,21.403,20.27525,0,19.85569,59.77684,0,58.57205
2023-11-17 7:41:01 AM,9.965278,0,0.1374421,-1.085069E-02,-1.24783,-2.531829E-02,2.170139E-02,21.41385,20.32245,0,19.85044,59.79781,0,58.57205
2023-11-17 7:42:01 AM,9.964916,0,0.1663773,-7.233796E-03,-1.262298,-2.531829E-02,2.531829E-02,21.39214,20.20707,0,19.85044,59.81355,0,58.55577
2023-11-17 7:43:01 AM,9.966363,0,0.1374421,-1.808449E-02,-1.244213,-2.893518E-02,1.808449E-02,21.38672,20.30147,0,19.83471,59.77684,0,58.55577
2023-11-17 7:44:01 AM,9.967448,0,0.1374421,-1.446759E-02,-1.255064,-1.446759E-02,5.425347E-02,21.39214,20.2228,0,19.82422,59.76635,0,58.59375
2023-11-17 7:45:01 AM,9.966363,0,0.1302083,-1.085069E-02,-1.258681,27.80672,3.978588E-02,21.38129,20.27,0,19.80324,59.78733,0,58.57747
2023-11-17 7:46:01 AM,9.96564,0,0.1808449,-2.531829E-02,-1.255064,25.47381,2.893518E-02,21.38672,20.17035,0,19.82422,59.79257,0,58.59375
2023-11-17 7:47:01 AM,9.96564,0,0.1519097,-1.085069E-02,-1.24783,24.31279,4.340278E-02,21.35959,20.17035,0,19.77702,59.78733,0,58.56662
2023-11-17 7:48:01 AM,9.966363,0,0.1157407,-7.233796E-03,-1.24783,20.0123,2.531829E-02,21.38672,20.15462,0,19.76129,59.7716,0,58.57747
2023-11-17 7:49:01 AM,9.966363,0,0.1157407,-2.531829E-02,-1.265914,25.11213,5.425347E-02,21.35417,20.1756,0,19.76129,59.80306,0,58.5829
2023-11-17 7:50:01 AM,9.965278,0,9.765625E-02,-1.446759E-02,-1.24783,21.12992,2.531829E-02,21.33789,20.15462,0,19.75604,59.79781,0,58.59375
2023-11-17 7:51:01 AM,9.966363,0,0.1482928,0,-1.255064,24.04514,3.978588E-02,21.33246,20.15462,0,19.77702,59.77684,0,58.57205
2023-11-17 7:52:01 AM,9.964554,0,0.1338252,-2.531829E-02,-1.24783,5.754485,-7.233796E-03,21.33246,20.14413,0,19.75604,59.79781,0,58.56662
2023-11-17 7:53:01 AM,9.966363,0,0.2206308,-1.808449E-02,-1.244213,25.50275,2.893518E-02,21.29449,20.12316,0,19.71933,59.78733,0,58.57205
2023-11-17 7:54:01 AM,9.96564,0,0.1302083,-7.233796E-03,-1.273148,24.63108,3.616898E-02,21.29449,20.1284,0,19.71933,59.79781,0,58.55577
2023-11-17 7:55:01 AM,9.964916,0,0.1265914,-7.233796E-03,-1.255064,25.94401,5.787037E-02,21.27821,20.09169,0,19.70884,59.7716,0,58.59375
2023-11-17 7:56:01 AM,9.966724,0,0.2459491,-1.085069E-02,-1.258681,18.18215,6.510417E-02,21.26736,20.07071,0,19.69311,59.79781,0,58.55577
2023-11-17 7:57:01 AM,9.966363,0,0.1446759,-2.893518E-02,-1.255064,-1.808449E-02,4.340278E-02,21.27821,20.07071,0,19.69835,59.78733,0,58.55035
2023-11-17 7:58:01 AM,9.965278,0,0.1844618,-1.085069E-02,-1.24783,-1.446759E-02,3.616898E-02,21.26736,20.14413,0,19.65115,59.75061,0,58.57747
2023-11-17 7:59:01 AM,9.96564,0,0.1374421,-1.446759E-02,-1.244213,-1.808449E-02,4.340278E-02,21.27279,20.07595,0,19.6459,59.78733,0,58.57205
2023-11-17 8:00:01 AM,9.967448,0,0.1338252,0,-1.262298,-3.255209E-02,4.701968E-02,21.25109,20.12316,0,19.65639,59.76635,0,58.57205
2023-11-17 8:01:01 AM,9.966363,0,0.1338252,-7.233796E-03,-1.240596,-3.255209E-02,2.893518E-02,21.22396,20.09693,0,19.64066,59.78733,0,58.55577
2023-11-17 8:02:01 AM,9.96564,0,0.1374421,-1.085069E-02,-1.24783,-1.808449E-02,6.148726E-02,21.24023,20.06547,0,19.63017,59.7611,0,58.57205
2023-11-17 8:03:01 AM,9.96564,0,0.1446759,-1.446759E-02,-1.255064,-2.893518E-02,2.531829E-02,21.21311,20.06022,0,19.63017,59.7716,0,58.55577
2023-11-17 8:04:01 AM,9.96564,0,0.1446759,-1.085069E-02,-1.24783,-2.531829E-02,4.701968E-02,21.19141,20.04973,0,19.59346,59.7611,0,58.57747
2023-11-17 8:05:01 AM,9.964916,0,0.1699942,-1.085069E-02,-1.236979,-2.531829E-02,2.170139E-02,21.18598,20.03924,0,19.61444,59.76635,0,58.59375
2023-11-17 8:06:01 AM,9.964916,0,0.1699942,-7.233796E-03,-1.240596,-2.531829E-02,7.233796E-03,21.16428,20.06022,0,19.57248,59.78733,0,58.55577
2023-11-17 8:07:01 AM,9.965278,0,0.1374421,-1.808449E-02,-1.244213,-2.531829E-02,3.978588E-02,21.16971,19.9868,0,19.58821,59.76635,0,58.56662
2023-11-17 8:08:01 AM,9.964916,0,9.403935E-02,-1.085069E-02,-1.255064,-2.893518E-02,2.170139E-02,21.16971,20.04973,0,19.56724,59.7611,0,58.55577
2023-11-17 8:09:01 AM,9.965278,0,0.1302083,-1.085069E-02,-1.255064,-1.808449E-02,1.085069E-02,21.16971,20.03924,0,19.56724,59.74012,0,58.56662
2023-11-17 8:10:01 AM,9.963831,0,0.1736111,-7.233796E-03,-1.258681,-2.893518E-02,2.170139E-02,21.13715,19.95533,0,19.53577,59.75061,0,58.56662
2023-11-17 8:11:01 AM,9.96564,0,0.1374421,-7.233796E-03,-1.244213,-1.446759E-02,5.787037E-02,21.148,20.04449,0,19.51479,59.79257,0,58.57747
2023-11-17 8:12:01 AM,9.964554,0,0.1157407,-1.085069E-02,-1.24783,-2.531829E-02,1.808449E-02,21.12088,20.01302,0,19.52528,59.81355,0,58.54492
2023-11-17 8:13:01 AM,9.964554,0,0.1338252,-7.233796E-03,-1.258681,-2.531829E-02,2.893518E-02,21.1046,19.99204,0,19.50955,59.78733,0,58.57205
2023-11-17 8:14:01 AM,9.965278,0,0.1699942,-1.085069E-02,-1.255064,-1.446759E-02,1.808449E-02,21.09375,19.93435,0,19.52528,59.76635,0,58.56662
2023-11-17 8:15:01 AM,9.966363,0,0.1121238,-1.446759E-02,-1.255064,-1.808449E-02,1.808449E-02,21.1046,19.95533,0,19.49382,59.79257,0,58.55577
2023-11-17 8:16:01 AM,9.966724,0,0.1338252,-7.233796E-03,-1.244213,-2.531829E-02,4.701968E-02,21.11003,19.85569,0,19.52528,59.74537,0,58.55577
2023-11-17 8:17:01 AM,9.966724,0,0.1374421,-7.233796E-03,-1.244213,-2.531829E-02,3.616898E-02,21.0829,19.85569,0,19.46759,59.7716,0,58.55035
2023-11-17 8:18:01 AM,9.966724,0,9.403935E-02,-7.233796E-03,-1.255064,3.653067,5.425347E-02,21.05577,19.91862,0,19.46235,59.7716,0,58.55035
2023-11-17 8:19:01 AM,9.966363,0,0.1374421,-1.808449E-02,-1.262298,8.072916,1.808449E-02,21.06662,19.86093,0,19.44137,59.75061,0,58.56662
2023-11-17 8:20:01 AM,9.96564,0,0.2567998,-1.085069E-02,-1.255064,25.4485,2.893518E-02,21.0829,19.86617,0,19.43088,59.7611,0,58.57747
2023-11-17 8:21:01 AM,9.965278,0,9.765625E-02,-1.446759E-02,-1.258681,21.75926,4.340278E-02,21.05577,19.88191,0,19.44661,59.76635,0,58.6046
2023-11-17 8:22:01 AM,9.96564,0,0.1338252,-1.085069E-02,-1.255064,18.98148,5.425347E-02,21.0612,19.85044,0,19.43088,59.7716,0,58.57205
2023-11-17 8:23:01 AM,9.96564,0,0.1338252,-1.085069E-02,-1.255064,18.98148,5.425347E-02,21.0612,19.85044,0,19.43088,59.7716,0,58.57205
2023-11-17 8:24:01 AM,9.96564,0,0.1338252,-1.085069E-02,-1.255064,18.98148,5.425347E-02,21.0612,19.85044,0,19.43088,59.7716,0,58.57205
2023-11-17 8:25:01 AM,9.96564,0,0.1338252,-1.085069E-02,-1.255064,18.98148,5.425347E-02,21.0612,19.85044,0,19.43088,59.7716,0,58.57205
2023-11-17 8:26:01 AM,9.96564,0,0.1338252,-1.085069E-02,-1.255064,18.98148,5.425347E-02,21.0612,19.85044,0,19.43088,59.7716,0,58.57205
2023-11-17 8:27:01 AM,9.96564,0,0.1338252,-1.085069E-02,-1.255064,18.98148,5.425347E-02,21.0612,19.85044,0,19.43088,59.7716,0,58.57205
2023-11-17 8:28:01 AM,9.96564,0,0.1338252,-1.085069E-02,-1.255064,18.98148,5.425347E-02,21.0612,19.85044,0,19.43088,59.7716,0,58.57205
2023-11-17 8:29:01 AM,9.96564,0,0.1338252,-1.085069E-02,-1.255064,18.98148,5.425347E-02,21.0612,19.85044,0,19.43088,59.7716,0,58.57205
2023-11-17 8:30:01 AM,9.96564,0,0.1338252,-1.085069E-02,-1.255064,18.98148,5.425347E-02,21.0612,19.85044,0,19.43088,59.7716,0,58.57205
2023-11-17 8:31:01 AM,9.96564,0,0.1338252,-1.085069E-02,-1.255064,18.98148,5.425347E-02,21.0612,19.85044,0,19.43088,59.7716,0,58.57205
2023-11-17 8:32:01 AM,9.96564,0,0.1338252,-1.085069E-02,-1.255064,18.98148,5.425347E-02,21.0612,19.85044,0,19.43088,59.7716,0,58.57205
2023-11-17 8:33:01 AM,9.96564,0,0.1338252,-1.085069E-02,-1.255064,18.98148,5.425347E-02,21.0612,19.85044,0,19.43088,59.7716,0,58.57205
2023-11-17 8:34:01 AM,9.96564,0,0.1338252,-1.085069E-02,-1.255064,18.98148,5.425347E-02,21.0612,19.85044,0,19.43088,59.7716,0,58.57205
2023-11-17 8:35:01 AM,9.96564,0,0.1338252,-1.085069E-02,-1.255064,18.98148,5.425347E-02,21.0612,19.85044,0,19.43088,59.7716,0,58.57205
2023-11-17 8:36:01 AM,9.96564,0,0.1338252,-1.085069E-02,-1.255064,18.98148,5.425347E-02,21.0612,19.85044,0,19.43088,59.7716,0,58.57205
2023-11-17 8:37:01 AM,9.96564,0,0.1338252,-1.085069E-02,-1.255064,18.98148,5.425347E-02,21.0612,19.85044,0,19.43088,59.7716,0,58.57205
2023-11-17 8:38:01 AM,9.96564,0,0.1338252,-1.085069E-02,-1.255064,18.98148,5.425347E-02,21.0612,19.85044,0,19.43088,59.7716,0,58.57205
2023-11-17 8:39:01 AM,9.96564,0,0.1338252,-1.085069E-02,-1.255064,18.98148,5.425347E-02,21.0612,19.85044,0,19.43088,59.7716,0,58.57205
2023-11-17 8:40:01 AM,9.96564,0,0.1338252,-1.085069E-02,-1.255064,18.98148,5.425347E-02,21.0612,19.85044,0,19.43088,59.7716,0,58.57205
2023-11-17 8:41:01 AM,9.96564,0,0.1338252,-1.085069E-02,-1.255064,18.98148,5.425347E-02,21.0612,19.85044,0,19.43088,59.7716,0,58.57205
2023-11-17 8:42:01 AM,9.96564,0,0.1338252,-1.085069E-02,-1.255064,18.98148,5.425347E-02,21.0612,19.85044,0,19.43088,59.7716,0,58.57205
2023-11-17 8:43:01 AM,9.96564,0,0.1338252,-1.085069E-02,-1.255064,18.98148,5.425347E-02,21.0612,19.85044,0,19.43088,59.7716,0,58.57205
2023-11-17 8:44:01 AM,9.96564,0,0.1338252,-1.085069E-02,-1.255064,18.98148,5.425347E-02,21.0612,19.85044,0,19.43088,59.7716,0,58.57205
2023-11-17 8:45:01 AM,9.96564,0,0.1338252,-1.085069E-02,-1.255064,18.98148,5.425347E-02,21.0612,19.85044,0,19.43088,59.7716,0,58.57205
2023-11-17 8:46:01 AM,9.96564,0,0.1338252,-1.085069E-02,-1.255064,18.98148,5.425347E-02,21.0612,19.85044,0,19.43088,59.7716,0,58.57205
2023-11-17 8:47:01 AM,9.96564,0,0.1338252,-1.085069E-02,-1.255064,18.98148,5.425347E-02,21.0612,19.85044,0,19.43088,59.7716,0,58.57205
2023-11-17 8:48:01 AM,9.96564,0,0.1338252,-1.085069E-02,-1.255064,18.98148,5.425347E-02,21.0612,19.85044,0,19.43088,59.7716,0,58.57205
2023-11-17 8:49:01 AM,9.96564,0,0.1338252,-1.085069E-02,-1.255064,18.98148,5.425347E-02,21.0612,19.85044,0,19.43088,59.7716,0,58.57205
2023-11-17 8:50:01 AM,9.96564,0,0.1338252,-1.085069E-02,-1.255064,18.98148,5.425347E-02,21.0612,19.85044,0,19.43088,59.7716,0,58.57205
2023-11-17 8:51:01 AM,9.96564,0,0.1338252,-1.085069E-02,-1.255064,18.98148,5.425347E-02,21.0612,19.85044,0,19.43088,59.7716,0,58.57205
2023-11-17 8:52:01 AM,9.96564,0,0.1338252,-1.085069E-02,-1.255064,18.98148,5.425347E-02,21.0612,19.85044,0,19.43088,59.7716,0,58.57205
2023-11-17 8:53:01 AM,9.96564,0,0.1338252,-1.085069E-02,-1.255064,18.98148,5.425347E-02,21.0612,19.85044,0,19.43088,59.7716,0,58.57205
2023-11-17 8:54:01 AM,9.96564,0,0.1338252,-1.085069E-02,-1.255064,18.98148,5.425347E-02,21.0612,19.85044,0,19.43088,59.7716,0,58.57205
2023-11-17 8:55:01 AM,9.96564,0,0.1338252,-1.085069E-02,-1.255064,18.98148,5.425347E-02,21.0612,19.85044,0,19.43088,59.7716,0,58.57205
2023-11-17 8:56:01 AM,9.96564,0,0.1338252,-1.085069E-02,-1.255064,18.98148,5.425347E-02,21.0612,19.85044,0,19.43088,59.7716,0,58.57205
2023-11-17 8:57:01 AM,9.96564,0,0.1338252,-1.085069E-02,-1.255064,18.98148,5.425347E-02,21.0612,19.85044,0,19.43088,59.7716,0,58.57205
2023-11-17 8:58:01 AM,9.96564,0,0.1338252,-1.085069E-02,-1.255064,18.98148,5.425347E-02,21.0612,19.85044,0,19.43088,59.7716,0,58.57205
2023-11-17 8:59:01 AM,9.96564,0,0.1338252,-1.085069E-02,-1.255064,18.98148,5.425347E-02,21.0612,19.85044,0,19.43088,59.7716,0,58.57205
2023-11-17 9:00:01 AM,9.96564,0,0.1338252,-1.085069E-02,-1.255064,18.98148,5.425347E-02,21.0612,19.85044,0,19.43088,59.7716,0,58.57205
2023-11-17 9:01:01 AM,9.96564,0,0.1338252,-1.085069E-02,-1.255064,18.98148,5.425347E-02,21.0612,19.85044,0,19.43088,59.7716,0,58.57205
2023-11-17 9:02:01 AM,9.96564,0,0.1338252,-1.085069E-02,-1.255064,18.98148,5.425347E-02,21.0612,19.85044,0,19.43088,59.7716,0,58.57205
2023-11-17 9:03:01 AM,9.96564,0,0.1338252,-1.085069E-02,-1.255064,18.98148,5.425347E-02,21.0612,19.85044,0,19.43088,59.7716,0,58.57205
2023-11-17 9:04:01 AM,9.96564,0,0.1338252,-1.085069E-02,-1.255064,18.98148,5.425347E-02,21.0612,19.85044,0,19.43088,59.7716,0,58.57205
2023-11-17 9:05:01 AM,9.96564,0,0.1338252,-1.085069E-02,-1.255064,18.98148,5.425347E-02,21.0612,19.85044,0,19.43088,59.7716,0,58.57205
2023-11-17 9:06:01 AM,9.96564,0,0.1338252,-1.085069E-02,-1.255064,18.98148,5.425347E-02,21.0612,19.85044,0,19.43088,59.7716,0,58.57205
2023-11-17 9:07:01 AM,9.96564,0,0.1338252,-1.085069E-02,-1.255064,18.98148,5.425347E-02,21.0612,19.85044,0,19.43088,59.7716,0,58.57205
2023-11-17 9:08:01 AM,9.96564,0,0.1338252,-1.085069E-02,-1.255064,18.98148,5.425347E-02,21.0612,19.85044,0,19.43088,59.7716,0,58.57205
2023-11-17 9:09:01 AM,9.96564,0,0.1338252,-1.085069E-02,-1.255064,18.98148,5.425347E-02,21.0612,19.85044,0,19.43088,59.7716,0,58.57205
2023-11-17 9:10:01 AM,9.96564,0,0.1338252,-1.085069E-02,-1.255064,18.98148,5.425347E-02,21.0612,19.85044,0,19.43088,59.7716,0,58.57205
2023-11-17 9:11:01 AM,9.96564,0,0.1338252,-1.085069E-02,-1.255064,18.98148,5.425347E-02,21.0612,19.85044,0,19.43088,59.7716,0,58.57205
2023-11-17 9:12:01 AM,9.96564,0,0.1338252,-1.085069E-02,-1.255064,18.98148,5.425347E-02,21.0612,19.85044,0,19.43088,59.7716,0,58.57205
2023-11-17 9:13:01 AM,9.96564,0,0.1338252,-1.085069E-02,-1.255064,18.98148,5.425347E-02,21.0612,19.85044,0,19.43088,59.7716,0,58.57205
2023-11-17 9:14:01 AM,9.967448,0,0.1157407,-7.233796E-03,0,12.2866,6.510417E-02,6.738281,5.664063,0,5.123878,7.74613,0,7.926432
2023-11-17 9:15:01 AM,9.968533,0,0.1627604,-1.808449E-02,0,12.95935,3.978588E-02,6.25,5.244502,0,4.651874,7.767108,0,7.937283
2023-11-17 9:16:01 AM,9.966724,0,0.1627604,-7.233796E-03,0,13.26317,2.893518E-02,5.734592,4.69383,0,4.122179,7.767108,0,7.964409
2023-11-17 9:17:01 AM,9.966363,0,0.1880787,-1.085069E-02,-1.085069E-02,14.33377,4.340278E-02,4.926216,3.865198,0,3.309281,7.761864,0,7.964409
2023-11-17 9:18:01 AM,9.966363,0,0.1916956,-1.085069E-02,-7.233796E-03,13.38614,7.233796E-02,4.562717,3.513817,0,2.94741,7.761864,0,7.980686
2023-11-17 9:19:01 AM,9.965278,0,0.1555266,-1.085069E-02,-1.446759E-02,12.90509,5.425347E-02,4.465061,3.487594,0,2.894965,7.767108,0,8.002387
2023-11-17 9:20:01 AM,9.96564,0,0.1555266,-1.085069E-02,3.616898E-03,9.353299,-7.233796E-03,4.427083,3.450883,0,2.858254,7.777597,0,7.97526
2023-11-17 9:21:01 AM,9.965278,0,0.1446759,-1.808449E-02,-7.233796E-03,9.440104,5.425347E-02,4.367404,3.345992,0,2.832031,7.767108,0,7.980686
2023-11-17 9:22:01 AM,9.96564,0,0.1519097,-7.233796E-03,3.616898E-03,5.595341,4.701968E-02,4.324002,3.277814,0,2.716652,7.761864,0,7.991537
2023-11-17 9:23:01 AM,9.963831,0,0.1121238,-1.808449E-02,-1.085069E-02,9.95732,1.808449E-02,4.101563,3.078523,0,2.569806,7.79333,0,8.029514
2023-11-17 9:24:01 AM,9.966363,0,0.1121238,-1.808449E-02,-1.085069E-02,6.785301,3.616898E-02,4.014757,3.0051,0,2.454427,7.777597,0,8.03494
2023-11-17 9:25:01 AM,9.965278,0,0.1519097,-1.808449E-02,-1.085069E-02,4.62963,3.978588E-02,3.895399,2.84252,0,2.307581,7.772353,0,8.056641
2023-11-17 9:26:01 AM,9.965278,0,0.1338252,-1.446759E-02,-7.233796E-03,4.564526,3.616898E-02,3.689236,2.679941,0,2.150246,7.79333,0,8.056641
2023-11-17 9:27:01 AM,9.964916,0,0.1446759,-1.808449E-02,0,8.597367,6.510417E-02,3.5102,2.491138,0,1.956199,7.777597,0,8.067492
2023-11-17 9:28:01 AM,9.964554,0,0.2567998,-1.085069E-02,-7.233796E-03,8.01143,1.808449E-02,3.374566,2.31807,0,1.783131,7.788086,0,8.062066
2023-11-17 9:29:01 AM,9.966363,0,0.1446759,-1.446759E-02,-1.446759E-02,10.30093,4.340278E-02,3.054471,2.055845,0,1.547128,7.772353,0,8.062066
2023-11-17 9:30:01 AM,9.96564,0,0.2170139,-2.531829E-02,-7.233796E-03,8.091002,2.893518E-02,2.859158,1.867043,0,1.337348,7.777597,0,8.072917
2023-11-17 9:31:01 AM,9.966724,0,0.1193576,-1.085069E-02,0,6.29702,1.808449E-02,2.685547,1.683485,0,1.153791,7.777597,0,8.083767
2023-11-17 9:32:01 AM,9.96564,0,0.1302083,-1.446759E-02,-1.808449E-02,4.369213,2.893518E-02,2.533637,1.47895,0,0.9492549,7.79333,0,8.072917
2023-11-17 9:33:01 AM,9.964916,0,0.1808449,-2.893518E-02,-7.233796E-03,2.271412,4.701968E-02,2.365451,1.342593,0,0.7709419,7.751375,0,8.083767
2023-11-17 9:34:01 AM,9.965278,0,0.1338252,-1.446759E-02,-2.531829E-02,-1.446759E-02,1.085069E-02,2.26237,1.258681,0,0.7080078,7.777597,0,8.089192
2023-11-17 9:35:01 AM,9.966363,0,0.1374421,-2.531829E-02,-7.233796E-03,-1.446759E-02,3.978588E-02,2.235243,1.242947,0,0.6975188,7.788086,0,8.083767
2023-11-17 9:36:01 AM,9.966363,0,9.403935E-02,-1.446759E-02,-1.446759E-02,-1.446759E-02,5.787037E-02,2.229818,1.206236,0,0.6608073,7.798575,0,8.062066
2023-11-17 9:37:01 AM,9.965278,0,0.1627604,-7.233796E-03,-1.085069E-02,-1.808449E-02,4.701968E-02,2.202691,1.206236,0,0.6608073,7.798575,0,8.062066
2023-11-17 9:38:01 AM,9.964554,0,0.1302083,-7.233796E-03,0,-1.808449E-02,7.595486E-02,2.229818,1.185257,0,0.6608073,7.803819,0,8.083767
2023-11-17 9:39:01 AM,9.965278,0,0.1916956,-1.085069E-02,0,-1.808449E-02,2.531829E-02,2.208116,1.169524,0,0.6293403,7.798575,0,8.083767
2023-11-17 9:40:01 AM,9.966363,0,0.2929688,-1.446759E-02,-1.446759E-02,-2.893518E-02,-7.233796E-03,2.213542,1.169524,0,0.6450738,7.79333,0,8.089192
2023-11-17 9:41:01 AM,9.964554,0,0.1736111,-1.446759E-02,-1.446759E-02,18.54745,2.170139E-02,2.175564,1.153791,0,0.6188513,7.79333,0,8.089192
2023-11-17 9:42:01 AM,9.966363,0,0.1446759,-1.446759E-02,0,14.72078,4.340278E-02,2.159288,1.153791,0,0.6031178,7.814308,0,8.083767
2023-11-17 9:43:01 AM,9.966724,0,9.765625E-02,-7.233796E-03,-1.085069E-02,2.766927,2.893518E-02,2.159288,1.138057,0,0.6083623,7.798575,0,8.083767
2023-11-17 9:44:01 AM,9.96564,0,0.1374421,-2.893518E-02,0,2.213542,1.808449E-02,2.148438,1.132813,0,0.5926287,7.819553,0,8.083767
2023-11-17 9:45:01 AM,9.96564,0,0.1338252,-1.085069E-02,-1.446759E-02,-1.446759E-02,2.893518E-02,2.105035,1.127568,0,0.5664063,7.803819,0,8.072917
2023-11-17 9:46:01 AM,9.96347,0,9.403935E-02,-1.446759E-02,-1.085069E-02,-1.446759E-02,3.616898E-02,2.072483,1.085612,0,0.5506727,7.798575,0,8.089192
2023-11-17 9:47:01 AM,9.964916,0,0.1627604,-1.446759E-02,-1.085069E-02,-2.531829E-02,0,2.088759,1.054145,0,0.5296947,7.79333,0,8.094618
2023-11-17 9:48:01 AM,9.963831,0,0.1663773,-1.446759E-02,3.616898E-03,1.070602,2.893518E-02,2.061632,1.059389,0,0.5349392,7.819553,0,8.100043
2023-11-17 9:49:01 AM,9.96347,0,0.1699942,-1.808449E-02,-1.085069E-02,1.779514,4.340278E-02,2.077908,1.038411,0,0.5087167,7.79333,0,8.089192
2023-11-17 9:50:01 AM,9.96347,0,0.1012731,-1.085069E-02,0,5.320457,5.787037E-02,2.039931,1.038411,0,0.5034722,7.803819,0,8.100043
2023-11-17 9:51:01 AM,9.965278,0,0.2387153,-1.808449E-02,-1.446759E-02,7.49783,3.616898E-03,2.045356,1.027922,0,0.4982277,7.819553,0,8.094618
2023-11-17 9:52:01 AM,9.963108,0,0.1374421,-7.233796E-03,0,9.06033,6.148726E-02,2.050781,1.022678,0,0.5034722,7.819553,0,8.110894
2023-11-17 9:53:01 AM,9.964916,0,0.1338252,-1.808449E-02,-1.085069E-02,7.168693,3.616898E-03,2.077908,1.064634,0,0.5139612,7.777597,0,8.089192
2023-11-17 9:54:01 AM,9.963831,0,0.1012731,-1.446759E-02,-1.085069E-02,5.917245,6.148726E-02,2.153863,1.153791,0,0.6136068,7.814308,0,8.110894
